host	logname	time	method	url	response	bytes	referer	useragent
mac254.tekblad.no	-	807273424	GET	/elv/endball.gif	200	306		
mac254.tekblad.no	-	807273425	GET	/elv/hot.gif	200	1007		
nexus.mlckew.edu.au	-	807273427	GET	/facilities/vab.html	200	4045		
mac254.tekblad.no	-	807273429	GET	/elv/PEGASUS/minpeg1.gif	200	1055		
nexus.mlckew.edu.au	-	807273431	GET	/images/kscmap-tiny.gif	200	2537		
mac254.tekblad.no	-	807273432	GET	/elv/SCOUT/scout.gif	200	1165		
nexus.mlckew.edu.au	-	807273433	GET	/images/vab-small.gif	200	35709		
mac254.tekblad.no	-	807273434	GET	/elv/DELTA/delta.gif	200	2244		
gemini.medicon.cz	-	807273434	GET	/history/apollo/apollo-13/videos/	200	381		
mac254.tekblad.no	-	807273437	GET	/elv/ATLAS_CENTAUR/atlas.gif	200	2286		
mac254.tekblad.no	-	807273438	GET	/elv/TITAN/titan.gif	200	3530		
gemini.medicon.cz	-	807273440	GET	/history/apollo/apollo-13/	200	1732		
mac254.tekblad.no	-	807273442	GET	/elv/struct.gif	200	1318		
192.71.102.2	-	807273443	GET	/	200	7280		
mac254.tekblad.no	-	807273443	GET	/images/KSC-logosmall.gif	200	1204		
192.71.102.2	-	807273444	GET	/images/ksclogo-medium.gif	200	5866		
192.71.102.2	-	807273445	GET	/images/NASA-logosmall.gif	200	786		
192.71.102.2	-	807273446	GET	/images/MOSAIC-logosmall.gif	200	363		
192.71.102.2	-	807273447	GET	/images/WORLD-logosmall.gif	200	669		
141.163.122.44	-	807273449	GET	/	200	7280		
164.147.207.35	-	807273450	GET	/images/ksclogosmall.gif	200	3635		
mac254.tekblad.no	-	807273452	GET	/images/NASA-logosmall.gif	200	786		
192.71.102.2	-	807273452	GET	/images/USA-logosmall.gif	200	234		
141.163.122.44	-	807273454	GET	/images/ksclogo-medium.gif	200	5866		
141.163.122.44	-	807273455	GET	/images/USA-logosmall.gif	200	234		
141.163.122.44	-	807273455	GET	/images/NASA-logosmall.gif	200	786		
141.163.122.44	-	807273455	GET	/images/MOSAIC-logosmall.gif	200	363		
192.71.102.2	-	807273458	GET	/shuttle/missions/missions.html	200	8677		
192.71.102.2	-	807273459	GET	/images/launchmedium.gif	200	11853		
mac254.tekblad.no	-	807273459	GET	/elv/DELTA/delta.htm	200	809		
seigate.sumiden.co.jp	-	807273465	GET	/shuttle/missions/sts-71/images/KSC-95EC-0891.jpg	200	80678		
mac254.tekblad.no	-	807273467	GET	/elv/DELTA/delta.htm	200	809		
164.147.207.35	-	807273469	GET	/icon/constr.gif	200	1087		
192.71.102.2	-	807273473	GET	/images/KSC-logosmall.gif	200	1204		
mac254.tekblad.no	-	807273474	GET	/elv/elvhead2.gif	200	1733		
gemini.medicon.cz	-	807273489	GET	/shuttle/missions/missions.html	200	8677		
gemini.medicon.cz	-	807273492	GET	/images/launchmedium.gif	200	11853		
mac254.tekblad.no	-	807273493	GET	/elv/DELTA/dedesc.htm	200	4554		
192.71.102.2	-	807273508	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
www-relay.pa-x.dec.com	-	807273513	GET	/shuttle/missions/sts-1/mission-sts-1.html	200	8492		
192.71.102.2	-	807273515	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
www-relay.pa-x.dec.com	-	807273516	GET	/shuttle/missions/sts-1/sts-1-patch-small.gif	200	14176		
gemini.medicon.cz	-	807273519	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
gemini.medicon.cz	-	807273521	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
broca.psychol.ucl.ac.uk	-	807273528	GET	/htbin/cdt_main.pl	200	3714		
ccn.cs.dal.ca	-	807273535	GET	/statistics/statistics.html	200	2813		
164.147.207.35	-	807273536	GET	/mdss/stationproc.html	200	2224		
ccn.cs.dal.ca	-	807273546	GET	/cgi-bin/geturlstats.pl	200	1857		
mac254.tekblad.no	-	807273571	GET	/elv/elvhead2.gif	200	1733		
128.227.67.56	-	807273573	GET	/shuttle/missions/missions.html	200	8677		
128.227.67.56	-	807273574	GET	/images/launchmedium.gif	200	11853		
128.227.67.56	-	807273575	GET	/images/NASA-logosmall.gif	200	786		
128.227.67.56	-	807273575	GET	/images/KSC-logosmall.gif	200	1204		
ccn.cs.dal.ca	-	807273576	POST	/cgi-bin/geturlstats.pl	200	759		
gemini.medicon.cz	-	807273584	GET	/shuttle/missions/sts-70/sts-70-day-10-highlights.html	200	3447		
pl01266.ksc.nasa.gov	-	807273586	GET	/ksc.html	200	7280		
163.206.140.4	-	807273586	GET	/	200	7280		
163.206.140.4	-	807273587	GET	/images/ksclogo-medium.gif	200	5866		
163.206.140.4	-	807273587	GET	/images/NASA-logosmall.gif	200	786		
163.206.140.4	-	807273587	GET	/images/MOSAIC-logosmall.gif	200	363		
pl01266.ksc.nasa.gov	-	807273587	GET	/images/ksclogo-medium.gif	200	5866		
163.206.140.4	-	807273587	GET	/images/USA-logosmall.gif	200	234		
163.206.140.4	-	807273587	GET	/images/WORLD-logosmall.gif	200	669		
pl01266.ksc.nasa.gov	-	807273603	GET	/images/NASA-logosmall.gif	200	786		
www-relay.pa-x.dec.com	-	807273603	GET	/shuttle/missions/sts-1/sts-1-patch.jpg	200	108069		
pl01266.ksc.nasa.gov	-	807273604	GET	/images/USA-logosmall.gif	200	234		
pl01266.ksc.nasa.gov	-	807273604	GET	/images/MOSAIC-logosmall.gif	200	363		
pl01266.ksc.nasa.gov	-	807273605	GET	/images/WORLD-logosmall.gif	200	669		
surveyor.jf.intel.com	-	807273610	GET	/images/ksclogosmall.gif	200	3635		
surveyor.jf.intel.com	-	807273610	GET	/images/kscmap-tiny.gif	200	2537		
surveyor.jf.intel.com	-	807273610	GET	/images/slf-logo.gif	200	10966		
surveyor.jf.intel.com	-	807273618	GET	/facilities/vab.html	200	4045		
surveyor.jf.intel.com	-	807273619	GET	/images/vab-small.gif	200	35709		
www-c8.proxy.aol.com	-	807273621	GET	/shuttle/missions/sts-66/mission-sts-66.html	304	0		
163.206.89.4	-	807273637	GET	/ksc.html	200	7280		
surveyor.jf.intel.com	-	807273642	GET	/facilities/opf.html	200	2355		
163.206.89.4	-	807273642	GET	/images/ksclogo-medium.gif	200	5866		
surveyor.jf.intel.com	-	807273642	GET	/images/opf-logo.gif	200	32511		
163.206.89.4	-	807273642	GET	/images/NASA-logosmall.gif	200	786		
163.206.89.4	-	807273643	GET	/images/MOSAIC-logosmall.gif	200	363		
163.206.89.4	-	807273643	GET	/images/USA-logosmall.gif	200	234		
163.206.89.4	-	807273648	GET	/images/WORLD-logosmall.gif	200	669		
164.147.207.35	-	807273652	GET	/shuttle/countdown/	200	4324		
www-relay.pa-x.dec.com	-	807273657	GET	/shuttle/missions/	200	12283		
www-relay.pa-x.dec.com	-	807273661	GET	/icons/text.xbm	200	527		
ad05-030.compuserve.com	-	807273661	GET	/images/launchpalms.gif	200	149114		
www-c8.proxy.aol.com	-	807273669	GET	/ksc.html	304	0		
164.147.207.35	-	807273676	GET	/images/KSC-logosmall.gif	200	1204		
www-relay.pa-x.dec.com	-	807273676	GET	/shuttle/missions/sts-2/	200	1585		
www-relay.pa-x.dec.com	-	807273679	GET	/icons/image.xbm	200	509		
dialup130.tokyo.infoweb.or.jp	-	807273685	GET	/shuttle/technology/images/srb_16-small.gif	200	42732		
www-relay.pa-x.dec.com	-	807273688	GET	/shuttle/missions/sts-2/sts-2-patch.jpg	200	127871		
ircgate1.rcc-irc.si	-	807273708	GET	/shuttle/countdown/countdown.html	200	4324		
ircgate1.rcc-irc.si	-	807273715	GET	/images/NASA-logosmall.gif	200	786		
ircgate1.rcc-irc.si	-	807273715	GET	/images/KSC-logosmall.gif	200	1204		
ad12-027.compuserve.com	-	807273718	GET	/shuttle/missions/sts-67/images/KSC-95EC-0395.jpg	200	147808		
164.147.207.35	-	807273730	GET	/shuttle/countdown/count70.gif	200	46573		
www-relay.pa-x.dec.com	-	807273749	GET	/shuttle/missions/sts-3/	200	1585		
ircgate1.rcc-irc.si	-	807273755	GET	/shuttle/countdown/count70.gif	200	46573		
www-relay.pa-x.dec.com	-	807273760	GET	/shuttle/missions/sts-3/sts-3-patch.jpg	200	218446		
yunagi.su.cit.nihon-u.ac.jp	-	807273773	GET	/shuttle/missions/missions.html	200	8677		
192.71.102.2	-	807273773	GET	/images/launch-logo.gif	200	1713		
192.71.102.2	-	807273773	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
204.62.245.32	-	807273786	GET	/shuttle/missions/sts-70/woodpecker.html	200	2823		
ircgate1.rcc-irc.si	-	807273788	GET	/cgi-bin/imagemap/countdown70?60,216	302	110		
yunagi.su.cit.nihon-u.ac.jp	-	807273788	GET	/images/launchmedium.gif	200	11853		
ircgate1.rcc-irc.si	-	807273792	GET	/shuttle/missions/sts-70/images/images.html	200	8657		
yunagi.su.cit.nihon-u.ac.jp	-	807273802	GET	/images/NASA-logosmall.gif	200	786		
yunagi.su.cit.nihon-u.ac.jp	-	807273805	GET	/images/KSC-logosmall.gif	200	1204		
www-relay.pa-x.dec.com	-	807273812	GET	/shuttle/missions/sts-4/	200	1585		
www-relay.pa-x.dec.com	-	807273822	GET	/shuttle/missions/sts-4/sts-4-patch.jpg	200	182914		
ircgate1.rcc-irc.si	-	807273834	GET	/shuttle/missions/sts-70/images/KSC-95EC-1059.gif	200	40180		
comserv-e-22.usc.edu	-	807273843	GET	/software/winvn/winvn.html	200	9866		
comserv-e-22.usc.edu	-	807273845	GET	/software/winvn/winvn.gif	200	25218		
comserv-e-22.usc.edu	-	807273845	GET	/images/construct.gif	200	1414		
comserv-e-22.usc.edu	-	807273845	GET	/software/winvn/bluemarb.gif	200	4441		
comserv-e-22.usc.edu	-	807273862	GET	/software/winvn/wvsmall.gif	200	13372		
comserv-e-22.usc.edu	-	807273863	GET	/images/KSC-logosmall.gif	200	1204		
164.147.207.35	-	807273872	GET	/shuttle/countdown/count70.gif	200	40960		
comserv-e-22.usc.edu	-	807273874	GET	/images/MOSAIC-logosmall.gif	200	363		
comserv-e-22.usc.edu	-	807273880	GET	/images/USA-logosmall.gif	200	234		
www-relay.pa-x.dec.com	-	807273886	GET	/shuttle/missions/sts-5/	200	1585		
www-relay.pa-x.dec.com	-	807273893	GET	/shuttle/missions/sts-5/sts-5-patch.jpg	200	132627		
comserv-e-22.usc.edu	-	807273911	GET	/images/WORLD-logosmall.gif	200	669		
130.181.8.64	-	807273933	GET	/shuttle/missions/sts-66/sts-66-patch-small.gif	200	20271		
www-relay.pa-x.dec.com	-	807273934	GET	/shuttle/missions/	200	12283		
130.181.8.64	-	807273938	GET	/shuttle/missions/sts-66/mission-sts-66.html	200	90112		
www-relay.pa-x.dec.com	-	807273941	GET	/shuttle/missions/sts-6/	200	1585		
ad12-027.compuserve.com	-	807273944	GET	/shuttle/missions/sts-67/images/KSC-95EC-0395.jpg	200	114688		
mac254.tekblad.no	-	807273945	GET	/elv/elvpage.htm	304	0		
www-relay.pa-x.dec.com	-	807273950	GET	/shuttle/missions/sts-6/sts-6-patch.jpg	200	177274		
mailer.addison-wesley.de	-	807273961	GET	/	200	7280		
mailer.addison-wesley.de	-	807273962	GET	/images/ksclogo-medium.gif	200	5866		
mailer.addison-wesley.de	-	807273967	GET	/images/USA-logosmall.gif	200	234		
mailer.addison-wesley.de	-	807273969	GET	/images/WORLD-logosmall.gif	200	669		
mailer.addison-wesley.de	-	807273974	GET	/images/NASA-logosmall.gif	200	786		
mailer.addison-wesley.de	-	807273977	GET	/images/MOSAIC-logosmall.gif	200	363		
ircgate1.rcc-irc.si	-	807273982	GET	/shuttle/missions/sts-70/images/KSC-95EC-1059.jpg	200	70524		
www-relay.pa-x.dec.com	-	807273995	GET	/shuttle/missions/sts-7/	200	1585		
edams.ksc.nasa.gov	-	807273995	GET	/ksc.html	200	7280		
edams.ksc.nasa.gov	-	807273996	GET	/images/ksclogo-medium.gif	200	5866		
edams.ksc.nasa.gov	-	807273996	GET	/images/NASA-logosmall.gif	200	786		
edams.ksc.nasa.gov	-	807273997	GET	/images/MOSAIC-logosmall.gif	200	363		
edams.ksc.nasa.gov	-	807273997	GET	/images/USA-logosmall.gif	200	234		
edams.ksc.nasa.gov	-	807273998	GET	/images/WORLD-logosmall.gif	200	669		
www-relay.pa-x.dec.com	-	807274003	GET	/shuttle/missions/sts-7/sts-7-patch.jpg	200	133791		
mailer.addison-wesley.de	-	807274004	GET	/shuttle/missions/sts-71/images/images.html	200	8529		
163.205.2.35	-	807274012	GET	/ksc.html	200	7280		
163.205.2.35	-	807274014	GET	/images/ksclogo-medium.gif	200	5866		
163.205.2.35	-	807274017	GET	/images/NASA-logosmall.gif	200	786		
163.205.2.35	-	807274018	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.2.35	-	807274018	GET	/images/USA-logosmall.gif	200	234		
163.205.2.35	-	807274020	GET	/images/WORLD-logosmall.gif	200	669		
mac254.tekblad.no	-	807274030	GET	/elv/ATLAS_CENTAUR/atlcent.htm	200	723		
piweba3y.prodigy.com	-	807274036	GET	/images/NASA-logosmall.gif	200	786		
mac254.tekblad.no	-	807274038	GET	/elv/uncons.htm	200	489		
piweba3y.prodigy.com	-	807274038	GET	/images/KSC-logosmall.gif	200	1204		
poppy.hensa.ac.uk	-	807274040	GET	/	200	7280		
poppy.hensa.ac.uk	-	807274041	GET	/images/ksclogo-medium.gif	200	5866		
poppy.hensa.ac.uk	-	807274043	GET	/images/MOSAIC-logosmall.gif	200	363		
poppy.hensa.ac.uk	-	807274043	GET	/images/USA-logosmall.gif	200	234		
poppy.hensa.ac.uk	-	807274043	GET	/images/WORLD-logosmall.gif	200	669		
poppy.hensa.ac.uk	-	807274044	GET	/images/NASA-logosmall.gif	200	786		
www-relay.pa-x.dec.com	-	807274044	GET	/shuttle/missions/sts-8/	200	1585		
mac254.tekblad.no	-	807274046	GET	/elv/uncons.htm	200	489		
mac254.tekblad.no	-	807274049	GET	/images/construct.gif	200	1414		
moat.bnr.co.uk	-	807274051	GET	/cgi-bin/imagemap/countdown70?120,283	302	98		
www-relay.pa-x.dec.com	-	807274053	GET	/shuttle/missions/sts-8/sts-8-patch.jpg	200	129824		
moat.bnr.co.uk	-	807274054	GET	/shuttle/missions/missions.html	200	8677		
moat.bnr.co.uk	-	807274057	GET	/images/launchmedium.gif	200	11853		
mac254.tekblad.no	-	807274067	GET	/elv/elvpage.htm	304	0		
mac254.tekblad.no	-	807274083	GET	/ksc.html	200	7280		
mac254.tekblad.no	-	807274088	GET	/images/ksclogo-medium.gif	200	5866		
mailer.addison-wesley.de	-	807274089	GET	/shuttle/missions/sts-71/images/KSC-95EC-0443.gif	200	64910		
www-relay.pa-x.dec.com	-	807274092	GET	/shuttle/missions/sts-9/	200	1585		
mac254.tekblad.no	-	807274093	GET	/images/WORLD-logosmall.gif	200	669		
ircgate1.rcc-irc.si	-	807274094	GET	/shuttle/missions/sts-70/images/KSC-95EC-1059.jpg	200	70524		
204.62.245.32	-	807274098	GET	/shuttle/missions/sts-64/sts-64-info.html	200	1430		
mac254.tekblad.no	-	807274101	GET	/images/MOSAIC-logosmall.gif	200	363		
www-relay.pa-x.dec.com	-	807274105	GET	/shuttle/missions/sts-9/sts-9-patch.jpg	200	142603		
mac254.tekblad.no	-	807274115	GET	/images/USA-logosmall.gif	200	234		
mailer.addison-wesley.de	-	807274120	GET	/shuttle/missions/sts-71/images/KSC-95EC-0443.jpg	200	115599		
www-relay.pa-x.dec.com	-	807274144	GET	/shuttle/missions/	200	12283		
mac254.tekblad.no	-	807274156	GET	/mdss/MDSS.html	200	2727		
mac254.tekblad.no	-	807274164	GET	/mdss/s_delta2.gif	200	4109		
mac254.tekblad.no	-	807274165	GET	/mdss/station.gif	200	5878		
mac254.tekblad.no	-	807274166	GET	/mdss/s_md-2.gif	200	15528		
mac254.tekblad.no	-	807274167	GET	/mdss/dcy2.gif	200	5679		
dtk7.pakk.fi	-	807274168	GET	/shuttle/missions/sts-35/mission-sts-35.html	200	11903		
mac254.tekblad.no	-	807274172	GET	/images/ksclogosmall.gif	200	3635		
dtk7.pakk.fi	-	807274175	GET	/shuttle/missions/sts-35/sts-35-patch-small.gif	200	13393		
mac254.tekblad.no	-	807274177	GET	/icon/constr.gif	200	1087		
mailer.addison-wesley.de	-	807274180	GET	/shuttle/missions/sts-66/sts-66-patch-small.gif	200	20271		
www-relay.pa-x.dec.com	-	807274185	GET	/shuttle/missions/sts-26/	200	1889		
163.205.18.123	-	807274188	GET	/ksc.html	200	7280		
163.205.18.123	-	807274189	GET	/images/ksclogo-medium.gif	200	5866		
ircgate1.rcc-irc.si	-	807274191	GET	/shuttle/missions/sts-70/images/KSC-95EC-1060.jpg	200	63515		
163.205.18.123	-	807274191	GET	/images/NASA-logosmall.gif	200	786		
163.205.18.123	-	807274191	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.18.123	-	807274191	GET	/images/USA-logosmall.gif	200	234		
163.205.18.123	-	807274191	GET	/images/WORLD-logosmall.gif	200	669		
www-relay.pa-x.dec.com	-	807274200	GET	/shuttle/missions/sts-26/sts-26-patch.jpg	200	144849		
dtk7.pakk.fi	-	807274232	GET	/images/KSC-logosmall.gif	200	1204		
dtk7.pakk.fi	-	807274233	GET	/images/launch-logo.gif	200	1713		
163.205.154.11	-	807274235	GET	/ksc.html	200	7280		
dtk7.pakk.fi	-	807274236	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
dtk7.pakk.fi	-	807274252	GET	/history/history.html	200	1602		
dtk7.pakk.fi	-	807274254	GET	/history/apollo/images/apollo-small.gif	200	9630		
www-relay.pa-x.dec.com	-	807274256	GET	/shuttle/missions/sts-27/	200	1596		
www-relay.pa-x.dec.com	-	807274271	GET	/shuttle/missions/sts-27/sts-27-patch.jpg	200	211758		
www-relay.pa-x.dec.com	-	807274326	GET	/shuttle/missions/sts-28/	200	1596		
remote1.slip.tu-clausthal.de	-	807274329	GET	/shuttle/missions/sts-71/images/images.html	200	8529		
www-relay.pa-x.dec.com	-	807274351	GET	/shuttle/missions/sts-28/sts-28-patch.jpg	200	286688		
ad03-025.compuserve.com	-	807274392	GET	/	200	7280		
www-relay.pa-x.dec.com	-	807274405	GET	/shuttle/missions/	200	12283		
seigate.sumiden.co.jp	-	807274420	GET	/shuttle/missions/sts-71/images/KSC-95EC-0747.jpg	200	57660		
ircgate1.rcc-irc.si	-	807274425	GET	/shuttle/missions/sts-70/images/DSC-95EC-0001.gif	200	107133		
163.206.89.4	-	807274427	GET	/ksc.html	200	7280		
163.206.89.4	-	807274434	GET	/whats-new.html	200	18936		
163.206.89.4	-	807274434	GET	/images/whatsnew.gif	200	651		
163.206.89.4	-	807274435	GET	/images/KSC-logosmall.gif	200	1204		
163.206.89.4	-	807274443	GET	/shuttle/countdown	302	0		
remote1.slip.tu-clausthal.de	-	807274443	GET	/ksc.html	200	7280		
www-relay.pa-x.dec.com	-	807274443	GET	/shuttle/missions/sts-29/	200	1747		
163.206.89.4	-	807274444	GET	/shuttle/countdown/	200	4324		
163.206.89.4	-	807274444	GET	/shuttle/countdown/count70.gif	200	46573		
163.206.89.4	-	807274448	GET	/cgi-bin/imagemap/countdown70?54,190	302	96		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274449	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
remote1.slip.tu-clausthal.de	-	807274450	GET	/images/ksclogo-medium.gif	200	5866		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274455	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
www-relay.pa-x.dec.com	-	807274456	GET	/shuttle/missions/sts-29/sts-29-patch.jpg	200	187300		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274457	GET	/images/KSC-logosmall.gif	200	1204		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274458	GET	/images/launch-logo.gif	200	1713		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274461	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274470	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274472	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274474	GET	/images/ksclogosmall.gif	200	3635		
cust28.max1.san-francisco.ca.ms.uu.net	-	807274474	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
194.112.84.17	-	807274485	GET	/shuttle/countdown/	200	4324		
192.106.248.128	-	807274491	GET	/images/shuttle-patch-logo.gif	200	891		
192.106.248.128	-	807274491	GET	/images/KSC-logosmall.gif	200	1204		
n1144636.ksc.nasa.gov	-	807274501	GET	/ksc.html	200	7280		
n1144636.ksc.nasa.gov	-	807274502	GET	/images/ksclogo-medium.gif	200	5866		
n1144636.ksc.nasa.gov	-	807274505	GET	/images/NASA-logosmall.gif	200	786		
n1144636.ksc.nasa.gov	-	807274505	GET	/images/MOSAIC-logosmall.gif	200	363		
n1144636.ksc.nasa.gov	-	807274505	GET	/images/USA-logosmall.gif	200	234		
n1144636.ksc.nasa.gov	-	807274506	GET	/images/WORLD-logosmall.gif	200	669		
deister.aball.de	-	807274511	GET	/shuttle/missions/sts-63/sts-63-patch-small.gif	200	16102		
www-relay.pa-x.dec.com	-	807274513	GET	/shuttle/missions/sts-30/	200	1747		
ad03-025.compuserve.com	-	807274516	GET	/images/ksclogo-medium.gif	200	5866		
www-relay.pa-x.dec.com	-	807274531	GET	/shuttle/missions/sts-30/sts-30-patch.jpg	200	279854		
deister.aball.de	-	807274551	GET	/shuttle/missions/sts-63/mission-sts-63.html	200	53507		
ad03-025.compuserve.com	-	807274552	GET	/shuttle/countdown/	200	4324		
pm2e1-07.valleynet.com	-	807274553	GET	/htbin/cdt_main.pl	200	3714		
pm2e1-07.valleynet.com	-	807274555	GET	/shuttle/countdown/images/countclock.gif	200	13994		
pm2e1-07.valleynet.com	-	807274557	GET	/images/NASA-logosmall.gif	200	786		
vesuv.pc-plus.de	-	807274558	GET	/ksc.html	200	7280		
www-relay.pa-x.dec.com	-	807274573	GET	/shuttle/missions/sts-30/images/	200	1048		
www-relay.pa-x.dec.com	-	807274586	GET	/shuttle/missions/sts-30/images/89HC168.GIF	200	149317		
d105.nnb.interaccess.com	-	807274587	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
remote1.slip.tu-clausthal.de	-	807274589	GET	/ksc.html	200	7280		
pm2e1-07.valleynet.com	-	807274598	GET	/shuttle/countdown/liftoff.html	200	5220		
rossi.astro.nwu.edu	-	807274602	HEAD	/shuttle/missions/sts-70/mission-sts-70.html	200	0		
www-relay.pa-x.dec.com	-	807274604	GET	/shuttle/missions/sts-30/images/89HC316.GIF	200	99782		
rna1.bioch.ox.ac.uk	-	807274612	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
rna1.bioch.ox.ac.uk	-	807274613	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
rna1.bioch.ox.ac.uk	-	807274615	GET	/images/ksclogosmall.gif	200	3635		
rna1.bioch.ox.ac.uk	-	807274615	GET	/history/apollo/images/footprint-logo.gif	200	4209		
halifax-ts1-43.nstn.ca	-	807274615	GET	/history/apollo/apollo-14/apollo-14.html	200	2521		
dtk7.pakk.fi	-	807274621	GET	/history/history.html	200	1602		
pm2e1-07.valleynet.com	-	807274622	GET	/shuttle/countdown/video/livevideo2.gif	200	71319		
www-relay.pa-x.dec.com	-	807274625	GET	/shuttle/missions/sts-30/images/89HC320.GIF	200	144361		
dtk7.pakk.fi	-	807274626	GET	/history/apollo/images/apollo-small.gif	200	9630		
dtk7.pakk.fi	-	807274626	GET	/images/NASA-logosmall.gif	200	786		
moon.ee.umist.ac.uk	-	807274641	GET	/ksc.html	200	7280		
halifax-ts1-43.nstn.ca	-	807274643	GET	/ksc.html	200	7280		
moon.ee.umist.ac.uk	-	807274645	GET	/images/ksclogo-medium.gif	200	5866		
www-relay.pa-x.dec.com	-	807274646	GET	/shuttle/missions/sts-30/	200	1747		
pm2e1-07.valleynet.com	-	807274654	GET	/shuttle/countdown/video/livevideo2.gif	200	49152		
